dataset,dataset_label,image,image_stem,model,model_label,line_index,page_pll_score,pll_score,wer,cer,levenshtein,gt_chars,pred_chars,char_ratio,line_weighted_wc,line_mean_wc,page_weighted_wc,page_len_ratio,page_line_ratio,gt_lines,pred_lines,score_candidate,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,base_valid,line_quality,line_high_confidence
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,15,3922.381534989574,,0.42857142857142855,0.1,6.0,60,56,0.9333333333333333,0.9748543478260869,0.9800909090909091,0.9113209036838895,0.8119858989424207,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,16,3922.381534989574,,0.375,0.15384615384615385,10.0,65,60,0.9230769230769231,0.9134979591836735,0.8958200000000001,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,17,3922.381534989574,,0.6666666666666666,0.2,13.0,65,58,0.8923076923076924,0.9365918367346939,0.9435083333333334,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,18,3922.381534989574,,0.7857142857142857,0.21875,14.0,64,56,0.875,0.8544521739130433,0.8444846153846153,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,19,3922.381534989574,,0.5714285714285714,0.31746031746031744,20.0,63,46,0.7301587301587301,0.881225641025641,0.8832,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,20,3922.381534989574,,0.6153846153846154,0.36065573770491804,22.0,61,39,0.639344262295082,0.8876181818181816,0.90134,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,21,3922.381534989574,,0.3333333333333333,0.1774193548387097,12.0,63,54,0.8571428571428571,0.9095380952380951,0.9137357142857143,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,22,3922.381534989574,,0.08333333333333333,0.04838709677419355,3.0,62,61,0.9838709677419355,0.9468000000000001,0.9454583333333333,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,23,3922.381534989574,,0.6153846153846154,0.2,13.0,65,56,0.8615384615384616,0.9358765957446807,0.9336181818181818,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,24,3922.381534989574,,0.5,0.18461538461538463,12.0,65,57,0.8769230769230769,0.9599428571428571,0.9631416666666667,0.9113209036838895,0.8119858989424207,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,25,3922.381534989574,,0.7142857142857143,0.208955223880597,14.0,67,61,0.9104477611940298,0.929104081632653,0.9235384615384614,0.9113209036838895,0.8119858989424207,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,0,5143.6186387352645,,0.8666666666666667,0.2857142857142857,19.0,65,60,0.9230769230769231,0.9593163265306122,0.9631583333333334,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,1,5143.6186387352645,,0.9285714285714286,0.47761194029850745,32.0,67,55,0.8208955223880597,0.9555978260869565,0.9615900000000002,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,2,5143.6186387352645,,0.9333333333333333,0.35384615384615387,23.0,65,60,0.9230769230769231,0.9224307692307693,0.9194333333333334,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,3,5143.6186387352645,,0.7857142857142857,0.3064516129032258,19.0,62,59,0.9516129032258065,0.9442304347826086,0.9531285714285714,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,4,5143.6186387352645,,0.6470588235294118,0.2777777777777778,20.0,72,61,0.8472222222222222,0.9339836734693877,0.951592857142857,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,5,5143.6186387352645,,0.8461538461538461,0.2727272727272727,18.0,66,62,0.9393939393939394,0.9636980769230769,0.9632916666666667,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,6,5143.6186387352645,,1.0,0.373134328358209,25.0,67,62,0.9253731343283582,0.956933962264151,0.9642,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,7,5143.6186387352645,,0.6153846153846154,0.19672131147540983,13.0,63,61,0.9682539682539683,0.939023076923077,0.9169909090909093,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,8,5143.6186387352645,,0.6428571428571429,0.2786885245901639,17.0,61,56,0.9180327868852459,0.9682866666666666,0.9709416666666667,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,9,5143.6186387352645,,0.9375,0.3188405797101449,22.0,69,61,0.8840579710144928,0.9333269230769231,0.9221090909090908,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,10,5143.6186387352645,,0.7857142857142857,0.208955223880597,14.0,67,60,0.8955223880597015,0.9633459999999999,0.962690909090909,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,11,5143.6186387352645,,0.7142857142857143,0.24242424242424243,16.0,66,60,0.9090909090909091,0.9737379999999999,0.9784666666666668,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,12,5143.6186387352645,,0.9285714285714286,0.34375,23.0,65,54,0.8307692307692308,0.9652553191489361,0.9668111111111111,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,13,5143.6186387352645,,0.9090909090909091,0.27419354838709675,17.0,62,57,0.9193548387096774,0.9527920000000001,0.9621999999999999,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,14,5143.6186387352645,,0.7142857142857143,0.26666666666666666,16.0,60,57,0.95,0.9446382978723403,0.9471545454545454,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,15,5143.6186387352645,,0.9285714285714286,0.25,15.0,60,56,0.9333333333333333,0.967695744680851,0.96566,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,16,5143.6186387352645,,0.5625,0.23076923076923078,15.0,65,59,0.9076923076923077,0.9486583333333334,0.9495230769230769,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,17,5143.6186387352645,,0.9333333333333333,0.4,26.0,65,58,0.8923076923076924,0.92591875,0.9153333333333333,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,18,5143.6186387352645,,0.8571428571428571,0.3125,20.0,64,56,0.875,0.9177851063829787,0.91339,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,19,5143.6186387352645,,0.6428571428571429,0.2222222222222222,14.0,63,59,0.9365079365079365,0.9638122448979592,0.9579454545454545,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,20,5143.6186387352645,,0.7692307692307693,0.39344262295081966,24.0,61,55,0.9016393442622951,0.9545369565217392,0.9651799999999999,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,21,5143.6186387352645,,0.7333333333333333,0.24193548387096775,16.0,63,60,0.9523809523809523,0.9767240000000001,0.974876923076923,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,22,5143.6186387352645,,0.4166666666666667,0.11290322580645161,7.0,62,62,1.0,0.977838,0.9809230769230768,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,23,5143.6186387352645,,1.0,0.38461538461538464,25.0,65,52,0.8,0.9665227272727271,0.9756666666666666,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,24,5143.6186387352645,,0.5,0.2,13.0,65,62,0.9538461538461539,0.95307,0.9571769230769231,0.9521334220062558,0.9018801410105758,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,25,5143.6186387352645,,1.0,0.5373134328358209,36.0,67,46,0.6865671641791045,0.926309756097561,0.9304250000000001,0.9521334220062558,0.9018801410105758,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,0,3915.779604180134,,0.4,0.09523809523809523,8.0,65,58,0.8923076923076924,0.9174276595744681,0.9194749999999999,0.9560662732728454,0.9794359576968272,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,1,3915.779604180134,,0.6428571428571429,0.16417910447761194,11.0,67,67,1.0,0.9359611111111111,0.9373307692307692,0.9560662732728454,0.9794359576968272,1.0,26,26,False,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,2,3915.779604180134,,0.3333333333333333,0.09230769230769231,6.0,65,66,1.0153846153846153,0.9604692307692309,0.96398,0.9560662732728454,0.9794359576968272,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,3,3915.779604180134,,0.5714285714285714,0.16129032258064516,10.0,62,57,0.9193548387096774,0.9658170212765957,0.9652500000000002,0.9560662732728454,0.9794359576968272,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,4,3915.779604180134,,0.35294117647058826,0.08333333333333333,6.0,72,70,0.9722222222222222,0.9542178571428572,0.9108437500000001,0.9560662732728454,0.9794359576968272,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,5,3915.779604180134,,0.3076923076923077,0.045454545454545456,3.0,66,65,0.9848484848484849,0.9573654545454545,0.956575,0.9560662732728454,0.9794359576968272,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,6,3915.779604180134,,0.46153846153846156,0.08955223880597014,6.0,67,65,0.9701492537313433,0.9577907407407407,0.9591583333333333,0.9560662732728454,0.9794359576968272,1.0,26,26,True,,,,False,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,7,3915.779604180134,,0.23076923076923078,0.06557377049180328,6.0,63,61,0.9682539682539683,0.9425163265306123,0.9385538461538462,0.9560662732728454,0.9794359576968272,1.0,26,26,False,,,,False,False,False
