dataset,dataset_label,image,image_stem,model,model_label,line_index,page_pll_score,pll_score,wer,cer,levenshtein,gt_chars,pred_chars,char_ratio,line_weighted_wc,line_mean_wc,page_weighted_wc,page_len_ratio,page_line_ratio,gt_lines,pred_lines,score_candidate,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,base_valid,line_quality,line_high_confidence,selected_run
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,6,3535.3577719555165,,0.4545454545454545,0.2033898305084746,12.0,59,58,0.9830508474576272,0.9656604166666668,0.9422272727272728,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,7,3535.3577719555165,,0.3846153846153846,0.1052631578947368,6.0,57,54,0.9473684210526316,0.9184666666666664,0.9241333333333334,0.956586149536978,0.9679947746570868,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,8,3535.3577719555165,,0.5384615384615384,0.1639344262295081,10.0,61,58,0.9508196721311476,0.9506065217391304,0.9608923076923078,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,9,3535.3577719555165,,0.0714285714285714,0.0172413793103448,1.0,58,58,1.0,0.9379511111111112,0.9327857142857142,0.956586149536978,0.9679947746570868,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,10,3535.3577719555165,,0.5,0.1296296296296296,9.0,56,53,0.9464285714285714,0.9646416666666666,0.9676666666666668,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,11,3535.3577719555165,,0.2142857142857142,0.0508474576271186,5.0,61,59,0.9672131147540984,0.9604630434782612,0.9566357142857144,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,12,3535.3577719555165,,0.5384615384615384,0.1666666666666666,10.0,60,58,0.9666666666666668,0.9667765957446808,0.9733923076923076,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,13,3535.3577719555165,,0.3636363636363636,0.1538461538461538,8.0,52,52,1.0,0.9677888888888888,0.961118181818182,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,14,3535.3577719555165,,0.3636363636363636,0.0909090909090909,5.0,55,53,0.9636363636363636,0.973284090909091,0.9689363636363636,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,15,3535.3577719555165,,0.4166666666666667,0.1785714285714285,12.0,58,56,0.9655172413793104,0.9655717391304348,0.96545,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,16,3535.3577719555165,,0.3571428571428571,0.1034482758620689,6.0,58,58,1.0,0.9664066666666667,0.97155,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,17,3535.3577719555165,,0.6666666666666666,0.1607142857142857,9.0,56,55,0.9821428571428572,0.9451295454545456,0.947,0.956586149536978,0.9679947746570868,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,18,3535.3577719555165,,0.2,0.0666666666666666,2.0,58,59,1.0172413793103448,0.9298900000000002,0.9245866666666668,0.956586149536978,0.9679947746570868,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,19,3535.3577719555165,,0.5833333333333334,0.175438596491228,10.0,57,54,0.9473684210526316,0.9615454545454546,0.9713909090909092,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,20,3535.3577719555165,,0.5384615384615384,0.135593220338983,8.0,59,58,0.9830508474576272,0.9511411764705884,0.9546,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,21,3535.3577719555165,,0.3076923076923077,0.109375,7.0,64,63,0.984375,0.9492274509803922,0.9510846153846152,0.956586149536978,0.9679947746570868,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,22,3535.3577719555165,,0.1666666666666666,0.0363636363636363,2.0,55,55,1.0,0.9828613636363636,0.9837499999999998,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,23,3535.3577719555165,,0.25,0.0701754385964912,4.0,57,56,0.9824561403508772,0.9682444444444444,0.962075,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,24,3535.3577719555165,,0.2,0.0357142857142857,2.0,56,57,1.0178571428571428,0.9741583333333336,0.97389,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,25,3535.3577719555165,,0.4,0.0909090909090909,5.0,55,54,0.9818181818181818,0.9527804347826088,0.95142,0.956586149536978,0.9679947746570868,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,0,4296.373587921262,,0.7692307692307693,0.2833333333333333,17.0,60,53,0.8833333333333333,0.9403068181818182,0.947025,0.9680708942406656,0.9483997387328544,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,1,4296.373587921262,,0.7142857142857143,0.2786885245901639,17.0,61,57,0.9344262295081968,0.9512869565217392,0.9496583333333334,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,2,4296.373587921262,,0.75,0.288135593220339,17.0,59,55,0.9322033898305084,0.9570674418604652,0.95575,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,3,4296.373587921262,,0.3076923076923077,0.135593220338983,8.0,59,58,0.9830508474576272,0.9665347826086956,0.959823076923077,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,4,4296.373587921262,,0.5,0.1896551724137931,11.0,58,53,0.913793103448276,0.956957777777778,0.9503272727272728,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,5,4296.373587921262,,0.75,0.2181818181818181,14.0,57,52,0.912280701754386,0.951120930232558,0.94525,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,6,4296.373587921262,,0.8181818181818182,0.2542372881355932,15.0,59,54,0.9152542372881356,0.990941304347826,0.9905666666666666,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,7,4296.373587921262,,0.7692307692307693,0.2631578947368421,15.0,57,56,0.9824561403508772,0.9519086956521738,0.9540583333333332,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,8,4296.373587921262,,0.6923076923076923,0.1967213114754098,12.0,61,56,0.918032786885246,0.976931914893617,0.97735,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,9,4296.373587921262,,0.5,0.2586206896551724,15.0,58,54,0.9310344827586208,0.9778977272727274,0.9834916666666668,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,10,4296.373587921262,,0.7,0.1481481481481481,10.0,56,53,0.9464285714285714,0.969,0.9598,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,11,4296.373587921262,,0.6428571428571429,0.1694915254237288,12.0,61,57,0.9344262295081968,0.9740065217391304,0.980475,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,12,4296.373587921262,,0.8461538461538461,0.2,12.0,60,55,0.9166666666666666,0.9884543478260868,0.98842,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,13,4296.373587921262,,0.7272727272727273,0.173076923076923,9.0,52,50,0.9615384615384616,0.9848666666666668,0.9879666666666668,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,14,4296.373587921262,,0.8181818181818182,0.1818181818181818,10.0,55,52,0.9454545454545454,0.968179069767442,0.9737090909090907,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,15,4296.373587921262,,0.6666666666666666,0.25,16.0,58,54,0.9310344827586208,0.9533909090909092,0.9403363636363636,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,16,4296.373587921262,,0.7857142857142857,0.2068965517241379,12.0,58,52,0.896551724137931,0.9765090909090908,0.9736333333333334,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,17,4296.373587921262,,0.6666666666666666,0.125,7.0,56,54,0.9642857142857144,0.9867466666666664,0.98967,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,18,4296.373587921262,,0.5333333333333333,0.15,7.0,58,56,0.9655172413793104,0.9580772727272728,0.9638846153846152,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,19,4296.373587921262,,0.6666666666666666,0.175438596491228,10.0,57,53,0.9298245614035088,0.9781844444444444,0.97712,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,20,4296.373587921262,,0.6923076923076923,0.1864406779661017,11.0,59,58,0.9830508474576272,0.9501291666666668,0.949046153846154,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,21,4296.373587921262,,0.5384615384615384,0.203125,13.0,64,63,0.984375,0.9668509433962263,0.973181818181818,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,22,4296.373587921262,,0.5833333333333334,0.1636363636363636,9.0,55,57,1.0363636363636364,0.9730108695652172,0.9755916666666667,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,23,4296.373587921262,,0.5,0.1052631578947368,6.0,57,55,0.9649122807017544,0.9828355555555556,0.9856727272727271,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,24,4296.373587921262,,0.6,0.1607142857142857,9.0,56,56,1.0,0.9778340425531914,0.97993,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,25,4296.373587921262,,0.4,0.109090909090909,6.0,55,54,0.9818181818181818,0.9608133333333332,0.96575,0.9680708942406656,0.9483997387328544,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,0,2909.9835514065617,,0.3076923076923077,0.0833333333333333,5.0,60,59,0.9833333333333332,0.9719673469387756,0.9737538461538464,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,1,2909.9835514065617,,0.4285714285714285,0.0655737704918032,4.0,61,58,0.9508196721311476,0.9914574468085108,0.9928083333333334,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,2,2909.9835514065617,,0.4166666666666667,0.1016949152542373,6.0,59,57,0.9661016949152542,0.9629386363636366,0.9744916666666666,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,3,2909.9835514065617,,0.3846153846153846,0.1186440677966101,7.0,59,59,1.0,0.9484127659574468,0.9433076923076924,0.9624982011981196,0.9895493141737428,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,4,2909.9835514065617,,0.25,0.0862068965517241,5.0,58,57,0.9827586206896552,0.9414212765957448,0.9431818181818182,0.9624982011981196,0.9895493141737428,1.0,26,26,False,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,5,2909.9835514065617,,0.1666666666666666,0.0545454545454545,5.0,57,55,0.9649122807017544,0.9637933333333336,0.959525,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,6,2909.9835514065617,,0.3636363636363636,0.1186440677966101,7.0,59,58,0.9830508474576272,0.9720229166666666,0.9752454545454546,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,7,2909.9835514065617,,0.1538461538461538,0.0526315789473684,3.0,57,58,1.0175438596491229,0.9644499999999998,0.966153846153846,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,8,2909.9835514065617,,0.3076923076923077,0.081967213114754,5.0,61,61,1.0,0.9549122448979592,0.9594923076923076,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,9,2909.9835514065617,,0.2142857142857142,0.0517241379310344,3.0,58,59,1.0172413793103448,0.9750521739130434,0.9738357142857144,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,10,2909.9835514065617,,0.1,0.0185185185185185,3.0,56,54,0.9642857142857144,0.98700625,0.9872999999999996,0.9624982011981196,0.9895493141737428,1.0,26,26,True,,,,False,False,False,full_run_20260617_selected_handwritings
