dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,pred_lines_xml,page_weighted_wc,page_mean_wc,page_string_count,gt_lines_text,len_ratio,line_ratio,base_valid,page_high_confidence,page_complete_high_confidence
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,ashkenazy,ashkenazy,3922.381534989574,0.5972602739726027,0.2505896226415094,429.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/ashkenazy__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1382,2.838192138197955,2.3045719947059777,2.543697493508154,26,0.9113209036838895,0.9113209036838895,299,26,0.8119858989424207,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,biblia9,biblia9,5143.6186387352645,0.7917808219178082,0.2954009433962264,505.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/biblia9__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1535,3.3508916213259052,3.0221026079525646,3.1780158410474293,26,0.9521334220062558,0.9521334220062558,291,26,0.9018801410105758,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,italian_7,italian 7,3915.779604180134,0.3178082191780822,0.0784198113207547,139.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/italian_7__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1667,2.3489979629154973,2.3006930694360364,2.3245946002850304,26,0.9560662732728454,0.9560662732728454,350,26,0.9794359576968272,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,prenumeranten,prenumeranten,4495.977370142937,0.989041095890411,0.6709905660377359,1138.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/prenumeranten__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1211,3.71261549970515,2.6415848238207618,3.0868365054191123,26,0.48207803542900973,0.48207803542900973,294,26,0.7115158636897767,1.0,True,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,sephardi,sephardi,3477.3177983204223,0.3260273972602739,0.0878537735849056,155.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sephardi__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1643,2.116444186439697,2.043077437321047,2.0791137807595947,26,0.956154145690008,0.956154145690008,344,26,0.9653349001175088,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,sinai_no_voc_61,sinai no voc 61,4780.825483679771,0.8657534246575342,0.3856132075471698,660.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sinai_no_voc_61__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1503,3.180855278562722,2.8089456425850594,2.983354435993617,26,0.9261329597217528,0.9261329597217528,299,26,0.8830787309048178,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001,vat44,vat44,4827.553309260169,0.7150684931506849,0.2158018867924528,371.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/vat44__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_134_Image_0001.xml,1702,1506,3.2055466860957296,2.8364002992127904,3.0096965768454917,26,0.9347903550368416,0.9347903550368416,270,26,0.8848413631022327,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,ashkenazy,ashkenazy,3666.2323775669065,0.3696275071633237,0.0975166565717746,167.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/ashkenazy__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1578,2.32334117716534,2.2125723461478013,2.266604251973358,26,0.9564597467352042,0.9564597467352042,317,26,0.9523234761617381,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,biblia9,biblia9,5078.388511445373,0.7191977077363897,0.2077528770442156,347.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/biblia9__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1543,3.291243364514176,3.0648089990617824,3.173992819653358,26,0.9572417536497038,0.9572417536497038,290,26,0.9312009656004828,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,italian_7,italian 7,3457.531684473506,0.2464183381088825,0.0587522713506965,100.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/italian_7__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1632,2.118585590976413,2.0866214148904683,2.102482021570998,26,0.9643133418681534,0.9643133418681534,343,26,0.9849124924562462,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,prenumeranten,prenumeranten,5403.776875646319,0.98567335243553,0.6341611144760751,1071.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/prenumeranten__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1466,3.6860688101270935,3.2611809750430414,3.4606320048967785,26,0.5735142242354713,0.5735142242354713,293,26,0.8847314423657212,1.0,True,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,sephardi,sephardi,2990.787791946132,0.2492836676217765,0.0605693519079345,110.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sephardi__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1592,1.8786355477048569,1.8049413349101582,1.8410512723583454,26,0.9604869764446717,0.9604869764446717,328,26,0.9607724803862402,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,sinai_no_voc_61,sinai no voc 61,4589.199323371053,0.8223495702005731,0.3434282253179891,573.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sinai_no_voc_61__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1447,3.171526830249518,2.7695831764460186,2.956958326914338,26,0.9409198858636507,0.9409198858636507,273,26,0.8732649366324683,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001,vat44,vat44,4601.2476020623,0.6848137535816619,0.1720169594185342,286.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/vat44__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_224_Image_0001.xml,1657,1511,3.0451671754217737,2.776854316271756,2.9048280316049873,26,0.943105362388867,0.943105362388867,255,26,0.9118889559444779,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,ashkenazy,ashkenazy,3535.3577719555165,0.4267912772585669,0.1252459016393442,198.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/ashkenazy__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1482,2.3855315600239653,2.3091820848827673,2.3467359920049895,26,0.956586149536978,0.956586149536978,312,26,0.9679947746570868,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,biblia9,biblia9,4296.373587921262,0.6510903426791277,0.1927868852459016,300.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/biblia9__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1452,2.958934977907205,2.8062531599746974,2.880572301656897,26,0.9680708942406656,0.9680708942406656,284,26,0.9483997387328543,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,italian_7,italian 7,2909.9835514065617,0.2554517133956386,0.0681967213114754,111.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/italian_7__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1515,1.9207812220505358,1.900707740957911,1.9106917606083793,26,0.9624982011981197,0.9624982011981197,317,26,0.9895493141737427,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,prenumeranten,prenumeranten,5136.908516645432,0.9968847352024922,0.6334426229508197,986.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/prenumeranten__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1392,3.690307842417696,3.3552635641054427,3.514819375056745,26,0.581901801221276,0.581901801221276,286,26,0.9092096668843893,1.0,True,False,False
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,sephardi,sephardi,3146.2040509954054,0.2990654205607476,0.0760655737704918,125.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sephardi__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1513,2.0794474890914776,2.054999380140696,2.0671511504569025,26,0.9557558810263356,0.9557558810263356,320,26,0.9882429784454605,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,sinai_no_voc_61,sinai no voc 61,4602.212525606155,0.8068535825545171,0.340983606557377,527.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/sinai_no_voc_61__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1423,3.2341619997232294,3.0060173256735174,3.1159191100921837,26,0.9404795914548729,0.9404795914548729,285,26,0.9294578706727629,1.0,True,True,True
bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001,vat44,vat44,4111.53681420871,0.6386292834890965,0.1744262295081967,272.0,gt,datasets/bnf150amitaitanchuma2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150amitaitanchuma2/vat44__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_375_Image_0001.xml,1531,1445,2.8453541966842284,2.685523719274141,2.7631295794413373,26,0.9428592055516588,0.9428592055516588,265,26,0.9438275636838668,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,ashkenazy,ashkenazy,3807.9589910679497,0.4247787610619469,0.1321339950372208,240.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/ashkenazy__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1527,2.4937517950674195,2.320511268170597,2.4040145145630993,26,0.9519898077687596,0.9519898077687596,315,26,0.9305301645338209,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,biblia9,biblia9,4811.533423125744,0.6135693215339233,0.2016129032258064,347.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/biblia9__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1535,3.1345494613197027,2.932073993373397,3.029932886099335,26,0.9553613268171044,0.9553613268171044,310,26,0.935405240706886,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,italian_7,italian 7,3522.336870210944,0.28023598820059,0.0732009925558312,133.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/italian_7__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1603,2.197340530387364,2.146457568684305,2.171601029723147,26,0.9629436530479865,0.9629436530479865,332,26,0.9768433881779403,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,prenumeranten,prenumeranten,4925.74543847004,0.9882005899705014,0.6271712158808933,1038.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/prenumeranten__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1302,3.7832146224808296,3.0016730277087387,3.3474314906354334,26,0.5698121139037814,0.5698121139037814,284,26,0.793418647166362,1.0,True,False,False
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,sephardi,sephardi,3501.234547880944,0.3421828908554572,0.097394540942928,190.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/sephardi__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1555,2.2515977799877454,2.133598140085889,2.1910103553698024,26,0.9597686606896043,0.9597686606896043,326,26,0.947592931139549,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,sinai_no_voc_61,sinai no voc 61,4735.49218913386,0.831858407079646,0.3306451612903225,562.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/sinai_no_voc_61__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1422,3.3301632834977917,2.885735642372858,3.092061501230075,26,0.9505530509954363,0.9505530509954363,279,26,0.8665447897623401,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001,vat44,vat44,4440.712982894853,0.5722713864306784,0.1544665012406947,269.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/vat44__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_097_Image_0001.xml,1641,1520,2.9215216992729296,2.706101756791501,2.809688695283045,26,0.9454448664564536,0.9454448664564536,285,26,0.9262644728823888,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,ashkenazy,ashkenazy,4035.993860429269,0.5,0.1841269841269841,312.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/ashkenazy__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1425,2.8322763932836974,2.530403674250325,2.6728436161783238,26,0.934531433906909,0.934531433906909,300,26,0.8934169278996865,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,biblia9,biblia9,5201.884979931638,0.7781065088757396,0.2825396825396825,457.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/biblia9__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1499,3.4702368111618664,3.2613698933740674,3.3625630122376458,26,0.9475357103274218,0.9475357103274218,314,26,0.9398119122257054,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,italian_7,italian 7,3541.8133800475043,0.3195266272189349,0.1028571428571428,177.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/italian_7__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1539,2.301373216405136,2.2205726520674007,2.2602510402345275,26,0.9554115717178644,0.9554115717178644,323,26,0.9648902821316614,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,prenumeranten,prenumeranten,5147.716719567776,0.9940828402366864,0.6374603174603175,1011.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/prenumeranten__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1374,3.7465187187538396,3.227408601609891,3.4676434621541095,26,0.5691602608557095,0.5691602608557095,305,26,0.8614420062695924,1.0,True,False,False
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,sephardi,sephardi,3574.9617526055663,0.3609467455621302,0.1244444444444444,219.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/sephardi__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1491,2.3976939990647663,2.2413553307871887,2.3168903127709437,26,0.9490205533584051,0.9490205533584051,323,26,0.9347962382445141,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,sinai_no_voc_61,sinai no voc 61,4590.825422644615,0.8609467455621301,0.3606349206349206,586.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/sinai_no_voc_61__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1403,3.2721492677438455,2.8782604530687244,3.06259200976959,26,0.9468519790710336,0.9468519790710336,265,26,0.8796238244514106,1.0,True,True,True
bnf150test2,BNF 150 test 2,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.tif,Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001,vat44,vat44,4599.787573198788,0.7100591715976331,0.2342857142857143,387.0,gt,datasets/bnf150test2/gt/Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.txt,analysis_results/full_run_20260613/predictions/bnf150test2/vat44__Midrach_rabba_Nombres_(hébreu)__btv1b105399567_Page_098_Image_0001.xml,1595,1414,3.2530322299849983,2.8838793562374847,3.057352989829703,26,0.9265530105059014,0.9265530105059014,250,26,0.8865203761755486,1.0,True,True,True
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r,ashkenazy,ashkenazy,99999.0,0.9672131147540984,0.7120253164556962,673.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.xml,947,337,296.73293768545994,105.59556494192186,155.76168224299064,23,0.8270162420228265,0.8270162420228265,100,23,0.3558606124604013,1.0,False,False,False
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r,biblia9,biblia9,3288.8168376088142,0.9781420765027322,0.4662447257383966,450.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00007_fol-1r.xml,947,882,3.72881727620047,3.47287944837256,3.5963005331971725,23,0.934951791033765,0.934951791033765,182,23,0.9313621964097148,1.0,True,True,True
